title,island,locality,price,beds,size,link,date,ad_type
"Flat / Apartment in calle Juan Carlos I, 17, Valsequillo de Gran Canaria",Gran Canaria,Valsequillo de Gran Canaria,120800,2,70,https://www.idealista.com/en/inmueble/90593241/,2020-10-01,sale
"Flat / Apartment in calle Palma de Mallorca, 4, Vega de San José, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,135000,3,112,https://www.idealista.com/en/inmueble/90544617/,2020-10-01,sale
"Flat / Apartment in Cruce de arinaga, 5, Cruce de Arinaga, Agüimes",Gran Canaria,Agüimes,130000,3,90,https://www.idealista.com/en/inmueble/90294787/,2020-10-01,sale
"Flat / Apartment in calle López de Hoces, 54, Playa de Arinaga, Agüimes",Gran Canaria,Agüimes,190000,3,120,https://www.idealista.com/en/inmueble/27422631/,2020-10-01,sale
"Flat / Apartment in calle Taliarte, 27, La Isleta, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,149000,2,70,https://www.idealista.com/en/inmueble/88326627/,2020-10-01,sale
"Flat / Apartment in avenida de Italia, 20, Playa del Inglés, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,172000,2,60,https://www.idealista.com/en/inmueble/87056599/,2020-10-01,sale
"Flat / Apartment in paseo Alejo Pérez Santana, 13, Callejón del Castillo - El Calero - Las Huesas, Telde",Gran Canaria,Telde,154900,2,90,https://www.idealista.com/en/inmueble/86586222/,2020-10-01,sale
"Flat / Apartment in calle Alcalde Marcial Franco, 2, San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,169000,3,75,https://www.idealista.com/en/inmueble/85132400/,2020-10-01,sale
"Flat / Apartment in calle Apolinario Macias, 4, Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,109000,2,75,https://www.idealista.com/en/inmueble/26124180/,2020-10-01,sale
"Flat / Apartment in calle Diego de Ordaz, 63, Vecindario-Los Llanos, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,121000,3,81,https://www.idealista.com/en/inmueble/90980559/,2020-10-01,sale
"Flat / Apartment in Tintorete, 2, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,89000,2,60,https://www.idealista.com/en/inmueble/90492693/,2020-10-01,sale
Penthouse in Mogán,Gran Canaria,Mogán,145000,3,60,https://www.idealista.com/en/inmueble/90108214/,2020-10-01,sale
"Flat / Apartment in avenida de Tirajana, 18, Playa del Inglés, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,180000,2,60,https://www.idealista.com/en/inmueble/89878336/,2020-10-01,sale
"Flat / Apartment in Vecindario centro-San Pedro Mártir, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,140400,4,127,https://www.idealista.com/en/inmueble/89840512/,2020-10-01,sale
"Flat / Apartment in Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,106000,3,79,https://www.idealista.com/en/inmueble/88927196/,2020-10-01,sale
Flat / Apartment in Valsequillo de Gran Canaria,Gran Canaria,Valsequillo de Gran Canaria,102000,3,89,https://www.idealista.com/en/inmueble/87972853/,2020-10-01,sale
"Penthouse in ingeniero doreste, 51, Vecindario-Los Llanos, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,120000,2,80,https://www.idealista.com/en/inmueble/87390658/,2020-10-01,sale
"Flat / Apartment in San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,160000,3,80,https://www.idealista.com/en/inmueble/86665189/,2020-10-01,sale
"Penthouse in calle Jacinta, 16, Schamann - Rehoyas, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,130000,2,102,https://www.idealista.com/en/inmueble/2156692/,2020-10-01,sale
"Flat / Apartment in calle Mogán, 1, San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,150000,3,96,https://www.idealista.com/en/inmueble/90283064/,2020-10-01,sale
"Flat / Apartment in calle tiscamanita, 48, Vecindario centro-San Pedro Mártir, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,144000,3,108,https://www.idealista.com/en/inmueble/32210997/,2020-10-01,sale
"Flat / Apartment in Nuestra señora del Carmen, 18, Castillo del Romeral - Juan Grande, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,70000,3,69,https://www.idealista.com/en/inmueble/89100984/,2020-10-01,sale
"Flat / Apartment in Escaleritas - La Feria, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,120000,4,90,https://www.idealista.com/en/inmueble/90715524/,2020-10-01,sale
"Flat / Apartment in San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,185000,2,60,https://www.idealista.com/en/inmueble/90325121/,2020-10-01,sale
"Flat / Apartment in Vecindario centro-San Pedro Mártir, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,165000,4,90,https://www.idealista.com/en/inmueble/89205771/,2020-10-01,sale
"Flat / Apartment in Playa del Inglés, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,200000,2,60,https://www.idealista.com/en/inmueble/88271338/,2020-10-01,sale
"Flat / Apartment in Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,179000,3,95,https://www.idealista.com/en/inmueble/87771896/,2020-10-01,sale
"Duplex in Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,156500,4,103,https://www.idealista.com/en/inmueble/90644900/,2020-10-01,sale
"Flat / Apartment in Tomás Morales, Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,176000,2,101,https://www.idealista.com/en/inmueble/84852031/,2020-10-01,sale
"Flat / Apartment in Callejón del Castillo - El Calero - Las Huesas, Telde",Gran Canaria,Telde,116500,3,96,https://www.idealista.com/en/inmueble/87684018/,2020-10-01,sale
"Flat / Apartment in calle Jamaica, El Tablero, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,153000,2,62,https://www.idealista.com/en/inmueble/87568440/,2020-10-01,sale
"Flat / Apartment in calle delgado, 97, Gáldar",Gran Canaria,Gáldar,107500,3,85,https://www.idealista.com/en/inmueble/34097651/,2020-10-01,sale
"Flat / Apartment in San Agustín-Bahía Feliz, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,188000,3,90,https://www.idealista.com/en/inmueble/88426792/,2020-10-01,sale
"Flat / Apartment in camino de la Madera, 109, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,109000,2,70,https://www.idealista.com/en/inmueble/90875861/,2020-10-01,sale
"Flat / Apartment in avenida Gáldar, San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,120000,3,80,https://www.idealista.com/en/inmueble/88101587/,2020-10-01,sale
"Flat / Apartment in Carlos Mauricio Blandy, Altavista - Don Zoilo, Las Palmas de Gran Canaria",Gran Canaria,Las Palmas de Gran Canaria,193000,4,110,https://www.idealista.com/en/inmueble/87690305/,2020-10-01,sale
"Flat / Apartment in calle Ciega, 11, San Juan, Telde",Gran Canaria,Telde,178000,4,110,https://www.idealista.com/en/inmueble/90624739/,2020-10-01,sale
"Flat / Apartment in calle el Molino, 21, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,88000,2,72,https://www.idealista.com/en/inmueble/89040481/,2020-10-01,sale
"Penthouse in calle ajuy, 3, Vecindario-Paredilla-Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,170000,4,114,https://www.idealista.com/en/inmueble/32035087/,2020-10-01,sale
"Penthouse in calle Marianela, 9, Vecindario norte-Cruce Sardina, Santa Lucía de Tirajana",Gran Canaria,Santa Lucía de Tirajana,105000,2,80,https://www.idealista.com/en/inmueble/89882817/,2020-10-01,sale
"Flat / Apartment in calle Hermanos de la Salle, 3, Ingenio",Gran Canaria,Ingenio,68900,2,65,https://www.idealista.com/en/inmueble/28012435/,2020-10-01,sale
"Flat / Apartment in C/Valsequillo, 5, San Fernando, San Bartolomé de Tirajana",Gran Canaria,San Bartolomé de Tirajana,117000,3,84,https://www.idealista.com/en/inmueble/89686930/,2020-10-01,sale
"Penthouse in carretera los juagarzos, 16, Valsequillo de Gran Canaria",Gran Canaria,Valsequillo de Gran Canaria,89000,2,80,https://www.idealista.com/en/inmueble/33372682/,2020-10-01,sale
